feature,importance
CAD_mom_12_1,0.0014816535932448915
dxy,0.0014787379021901647
CAD_vol_63d,0.0014577742646171307
CAD_carry_rank,0.0014507118571564408
BRL_carry_zscore,0.001441893649569937
inflation,0.001405410495499415
EUR_rate_diff,0.0013907785469673044
CAD_mom_6m_vol_adj,0.0013854235835090818
AUD_ma_200,0.0013753217426120629
CHF_ma_20,0.0013737419923114424
CAD_carry_zscore,0.0013694695725376149
GBP_carry_zscore,0.0013315296098176297
dxy_ret_1m,0.0013123496998425671
EUR_mom_3m_vol_adj,0.0012996921441693452
MXN_mom_6m,0.001298463771392057
JPY_carry_rank,0.0012814679759967727
MXN_mom_1m,0.0012655380273517245
AUD_ma_50,0.0012495848774708755
JPY_carry_x_mom,0.0012364230954950526
CAD_rate_diff,0.001229533702024917
