feature,importance
CHF_mom_1m_vol_adj,0.0026880013716493955
EUR_mom_6m,0.0026861347632126825
AUD_carry_rank,0.002659474700875739
MXN_ma_20,0.002652787080888518
vix,0.0026478946692586767
JPY_vol_63d,0.0026450408769851342
CAD_carry_zscore,0.002640881198080159
AUD_mom_12_1,0.0026151747706131883
CHF_mom_6m,0.002608921186162859
GBP_vol_63d,0.002601121625033402
AUD_ma_200,0.002509328174124755
CHF_mom_x_vix,0.002486147882086859
JPY_mom_1m_vol_adj,0.0023991459698480527
GBP_mom_12_1,0.0023851682343965274
MXN_vol_63d,0.002363718527313897
MXN_vol_of_vol,0.0023159686904754627
JPY_mom_1m,0.0023154462245325346
AUD_carry_x_mom,0.00228487769810754
CAD_rsi,0.00228483814299086
AUD_vol_ratio,0.002203999432239226
AUD_mom_3m,0.0021695499435627195
AUD_vol_126d,0.00215432578689595
CAD_carry_x_vol,0.0020954364510719398
equity_vol_21d,0.002094265735452545
GBP_rsi,0.0020852867600436387
JPY_carry_x_mom,0.002063047703864515
BRL_mom_12m,0.002058700765202418
JPY_rsi,0.002053401972070436
GBP_mom_3m_vol_adj,0.0020502743794900535
BRL_ma_20,0.0019981468002586832
AUD_vol_of_vol,0.0019980599070350555
AUD_mom_1m,0.0019947902128088805
CHF_downside_vol,0.0019617231378008353
MXN_vol_21d,0.001918614633737073
EUR_carry_x_vol,0.001906687924943958
CHF_ma_50,0.0018521822442138145
CAD_vol_of_vol,0.001843279229279234
JPY_mom_3m_vol_adj,0.0018409697955232094
AUD_mom_6m_vol_adj,0.0017957114661862983
EUR_carry_rank,0.0017886024745265305
GBP_carry_x_vol,0.0017591172175046104
EUR_mom_3m,0.0017341379339867974
MXN_mom_3m_vol_adj,0.0017300828162276558
JPY_mom_12m,0.0017245355379015045
AUD_downside_vol,0.0017228711408195114
GBP_mom_12m_vol_adj,0.001716622330808196
dxy_ret_6m,0.0017073212615892105
BRL_mom_1m,0.001695884132236479
EUR_carry_zscore,0.0016951071273577048
GBP_mom_1m_vol_adj,0.0016901636169328169
AUD_vol_63d,0.0016809639231648336
JPY_mom_12m_vol_adj,0.0016712724155120743
BRL_rsi,0.0016644602772300488
CAD_mom_x_vix,0.0016523513461453223
CAD_vol_21d,0.001621853843264924
GBP_vol_21d,0.0016161720931851815
CHF_rsi,0.001592928626905362
GBP_mom_1m,0.0015702361890948169
CHF_mom_12m_vol_adj,0.001519413563679353
JPY_carry_rank,0.0015102268173183215
