Date,Close
2000-08-30 00:00:00-04:00,4.929999828338623
2000-08-31 00:00:00-04:00,5.002999782562256
2000-09-01 00:00:00-04:00,5.004000186920166
2000-09-05 00:00:00-04:00,4.998000144958496
2000-09-06 00:00:00-04:00,4.982999801635742
2000-09-07 00:00:00-04:00,4.934999942779541
2000-09-08 00:00:00-04:00,4.922999858856201
2000-09-11 00:00:00-04:00,4.885000228881836
2000-09-12 00:00:00-04:00,4.908999919891357
2000-09-13 00:00:00-04:00,4.892000198364258
2000-09-14 00:00:00-04:00,4.888000011444092
2000-09-15 00:00:00-04:00,4.868000030517578
2000-09-18 00:00:00-04:00,4.875999927520752
2000-09-19 00:00:00-04:00,4.882999897003174
2000-09-20 00:00:00-04:00,4.829999923706055
2000-09-21 00:00:00-04:00,4.872000217437744
2000-09-22 00:00:00-04:00,4.909999847412109
2000-09-25 00:00:00-04:00,4.914999961853027
2000-09-26 00:00:00-04:00,4.931000232696533
2000-09-27 00:00:00-04:00,4.9679999351501465
2000-09-28 00:00:00-04:00,4.953000068664551
2000-09-29 00:00:00-04:00,4.89900016784668
2000-10-02 00:00:00-04:00,4.906000137329102
2000-10-03 00:00:00-04:00,4.913000106811523
2000-10-04 00:00:00-04:00,4.874000072479248
2000-10-05 00:00:00-04:00,4.888999938964844
2000-10-06 00:00:00-04:00,4.882999897003174
2000-10-09 00:00:00-04:00,4.885000228881836
2000-10-10 00:00:00-04:00,4.918000221252441
2000-10-11 00:00:00-04:00,4.869999885559082
2000-10-12 00:00:00-04:00,4.922999858856201
2000-10-13 00:00:00-04:00,4.882999897003174
2000-10-16 00:00:00-04:00,4.88100004196167
2000-10-17 00:00:00-04:00,4.8429999351501465
2000-10-18 00:00:00-04:00,4.853000164031982
2000-10-19 00:00:00-04:00,4.828000068664551
2000-10-20 00:00:00-04:00,4.828000068664551
2000-10-23 00:00:00-04:00,4.785999774932861
2000-10-24 00:00:00-04:00,4.798999786376953
2000-10-25 00:00:00-04:00,4.763999938964844
2000-10-26 00:00:00-04:00,4.730999946594238
2000-10-27 00:00:00-04:00,4.745999813079834
2000-10-30 00:00:00-05:00,4.748000144958496
2000-10-31 00:00:00-05:00,4.754000186920166
2000-11-01 00:00:00-05:00,4.77400016784668
2000-11-02 00:00:00-05:00,4.710999965667725
2000-11-03 00:00:00-05:00,4.741000175476074
2000-11-06 00:00:00-05:00,4.761000156402588
2000-11-07 00:00:00-05:00,4.7210001945495605
2000-11-08 00:00:00-05:00,4.738999843597412
2000-11-09 00:00:00-05:00,4.749000072479248
2000-11-10 00:00:00-05:00,4.706999778747559
2000-11-13 00:00:00-05:00,4.671999931335449
2000-11-14 00:00:00-05:00,4.678999900817871
2000-11-15 00:00:00-05:00,4.671999931335449
2000-11-16 00:00:00-05:00,4.659999847412109
2000-11-17 00:00:00-05:00,4.644999980926514
2000-11-20 00:00:00-05:00,4.642000198364258
2000-11-21 00:00:00-05:00,4.626999855041504
2000-11-22 00:00:00-05:00,4.625
2000-11-27 00:00:00-05:00,4.695000171661377
2000-11-28 00:00:00-05:00,4.697999954223633
2000-11-29 00:00:00-05:00,4.614999771118164
2000-11-30 00:00:00-05:00,4.673999786376953
2000-12-01 00:00:00-05:00,4.639999866485596
2000-12-04 00:00:00-05:00,4.714000225067139
2000-12-05 00:00:00-05:00,4.703999996185303
2000-12-06 00:00:00-05:00,4.754000186920166
2000-12-07 00:00:00-05:00,4.723999977111816
2000-12-08 00:00:00-05:00,4.6479997634887695
2000-12-11 00:00:00-05:00,4.656000137329102
2000-12-12 00:00:00-05:00,4.659999847412109
2000-12-13 00:00:00-05:00,4.623000144958496
2000-12-14 00:00:00-05:00,4.5980000495910645
2000-12-15 00:00:00-05:00,4.563000202178955
2000-12-18 00:00:00-05:00,4.574999809265137
2000-12-19 00:00:00-05:00,4.585000038146973
2000-12-20 00:00:00-05:00,4.5960001945495605
2000-12-21 00:00:00-05:00,4.598999977111816
2000-12-22 00:00:00-05:00,4.611000061035156
2000-12-26 00:00:00-05:00,4.623000144958496
2000-12-27 00:00:00-05:00,4.583000183105469
2000-12-28 00:00:00-05:00,4.586999893188477
2000-12-29 00:00:00-05:00,4.585000038146973
2001-01-02 00:00:00-05:00,4.545000076293945
2001-01-03 00:00:00-05:00,4.489999771118164
2001-01-04 00:00:00-05:00,4.5320000648498535
2001-01-05 00:00:00-05:00,4.554999828338623
2001-01-08 00:00:00-05:00,4.545000076293945
2001-01-09 00:00:00-05:00,4.550000190734863
2001-01-10 00:00:00-05:00,4.534999847412109
2001-01-11 00:00:00-05:00,4.557000160217285
2001-01-12 00:00:00-05:00,4.622000217437744
2001-01-16 00:00:00-05:00,4.677000045776367
2001-01-17 00:00:00-05:00,4.710000038146973
2001-01-18 00:00:00-05:00,4.794000148773193
2001-01-19 00:00:00-05:00,4.749000072479248
2001-01-22 00:00:00-05:00,4.77400016784668
2001-01-23 00:00:00-05:00,4.776000022888184
2001-01-24 00:00:00-05:00,4.76800012588501
2001-01-25 00:00:00-05:00,4.784999847412109
2001-01-26 00:00:00-05:00,4.804999828338623
2001-01-29 00:00:00-05:00,4.802999973297119
2001-01-30 00:00:00-05:00,4.796000003814697
2001-01-31 00:00:00-05:00,4.790999889373779
2001-02-01 00:00:00-05:00,4.789999961853027
2001-02-02 00:00:00-05:00,4.76800012588501
2001-02-05 00:00:00-05:00,4.677999973297119
2001-02-06 00:00:00-05:00,4.6529998779296875
2001-02-07 00:00:00-05:00,4.611000061035156
2001-02-08 00:00:00-05:00,4.559999942779541
2001-02-09 00:00:00-05:00,4.552999973297119
2001-02-12 00:00:00-05:00,4.552999973297119
2001-02-13 00:00:00-05:00,4.552999973297119
2001-02-14 00:00:00-05:00,4.579999923706055
2001-02-15 00:00:00-05:00,4.513000011444092
2001-02-16 00:00:00-05:00,4.48799991607666
2001-02-20 00:00:00-05:00,4.418000221252441
2001-02-21 00:00:00-05:00,4.406000137329102
2001-02-22 00:00:00-05:00,4.413000106811523
2001-02-23 00:00:00-05:00,4.431000232696533
2001-02-26 00:00:00-05:00,4.442999839782715
2001-02-27 00:00:00-05:00,4.414000034332275
2001-02-28 00:00:00-05:00,4.4720001220703125
2001-03-01 00:00:00-05:00,4.394999980926514
2001-03-02 00:00:00-05:00,4.419000148773193
2001-03-05 00:00:00-05:00,4.415999889373779
2001-03-06 00:00:00-05:00,4.4079999923706055
2001-03-07 00:00:00-05:00,4.427999973297119
2001-03-08 00:00:00-05:00,4.47599983215332
2001-03-09 00:00:00-05:00,4.48799991607666
2001-03-12 00:00:00-05:00,4.408999919891357
2001-03-13 00:00:00-05:00,4.419000148773193
2001-03-14 00:00:00-05:00,4.427999973297119
2001-03-15 00:00:00-05:00,4.324999809265137
2001-03-16 00:00:00-05:00,4.288000106811523
2001-03-19 00:00:00-05:00,4.295000076293945
2001-03-20 00:00:00-05:00,4.328000068664551
2001-03-21 00:00:00-05:00,4.322999954223633
2001-03-22 00:00:00-05:00,4.334000110626221
2001-03-23 00:00:00-05:00,4.3420000076293945
2001-03-26 00:00:00-05:00,4.359000205993652
2001-03-27 00:00:00-05:00,4.414000034332275
2001-03-28 00:00:00-05:00,4.354000091552734
2001-03-29 00:00:00-05:00,4.317999839782715
2001-03-30 00:00:00-05:00,4.2779998779296875
2001-04-02 00:00:00-04:00,4.297999858856201
2001-04-03 00:00:00-04:00,4.296000003814697
2001-04-04 00:00:00-04:00,4.322999954223633
2001-04-05 00:00:00-04:00,4.341000080108643
2001-04-06 00:00:00-04:00,4.321000099182129
2001-04-09 00:00:00-04:00,4.301000118255615
2001-04-10 00:00:00-04:00,4.310999870300293
2001-04-11 00:00:00-04:00,4.353000164031982
2001-04-12 00:00:00-04:00,4.357999801635742
2001-04-16 00:00:00-04:00,4.432000160217285
2001-04-17 00:00:00-04:00,4.360000133514404
2001-04-18 00:00:00-04:00,4.35699987411499
2001-04-19 00:00:00-04:00,4.419000148773193
2001-04-20 00:00:00-04:00,4.434999942779541
2001-04-23 00:00:00-04:00,4.434999942779541
2001-04-24 00:00:00-04:00,4.447999954223633
2001-04-25 00:00:00-04:00,4.364999771118164
2001-04-26 00:00:00-04:00,4.376999855041504
2001-04-27 00:00:00-04:00,4.35699987411499
2001-04-30 00:00:00-04:00,4.320000171661377
2001-05-01 00:00:00-04:00,4.349999904632568
2001-05-02 00:00:00-04:00,4.360000133514404
2001-05-03 00:00:00-04:00,4.329999923706055
2001-05-04 00:00:00-04:00,4.327000141143799
2001-05-07 00:00:00-04:00,4.294000148773193
2001-05-08 00:00:00-04:00,4.303999900817871
2001-05-09 00:00:00-04:00,4.386000156402588
2001-05-10 00:00:00-04:00,4.322999954223633
2001-05-11 00:00:00-04:00,4.309999942779541
2001-05-14 00:00:00-04:00,4.331999778747559
2001-05-15 00:00:00-04:00,4.295000076293945
2001-05-16 00:00:00-04:00,4.438000202178955
2001-05-17 00:00:00-04:00,4.46999979019165
2001-05-18 00:00:00-04:00,4.552000045776367
2001-05-21 00:00:00-04:00,4.526000022888184
2001-05-22 00:00:00-04:00,4.544000148773193
2001-05-23 00:00:00-04:00,4.559999942779541
2001-05-24 00:00:00-04:00,4.603000164031982
2001-05-25 00:00:00-04:00,4.563000202178955
2001-05-29 00:00:00-04:00,4.5229997634887695
2001-05-30 00:00:00-04:00,4.422999858856201
2001-05-31 00:00:00-04:00,4.395999908447266
2001-06-01 00:00:00-04:00,4.408999919891357
2001-06-04 00:00:00-04:00,4.321000099182129
2001-06-05 00:00:00-04:00,4.328999996185303
2001-06-06 00:00:00-04:00,4.328000068664551
2001-06-07 00:00:00-04:00,4.322999954223633
2001-06-08 00:00:00-04:00,4.357999801635742
2001-06-11 00:00:00-04:00,4.326000213623047
2001-06-12 00:00:00-04:00,4.364999771118164
2001-06-13 00:00:00-04:00,4.40500020980835
2001-06-14 00:00:00-04:00,4.460000038146973
2001-06-15 00:00:00-04:00,4.39300012588501
2001-06-18 00:00:00-04:00,4.414999961853027
2001-06-19 00:00:00-04:00,4.39300012588501
2001-06-20 00:00:00-04:00,4.3379998207092285
2001-06-21 00:00:00-04:00,4.315999984741211
2001-06-22 00:00:00-04:00,4.298999786376953
2001-06-25 00:00:00-04:00,4.294000148773193
2001-06-26 00:00:00-04:00,4.343999862670898
2001-06-27 00:00:00-04:00,4.304999828338623
2001-06-28 00:00:00-04:00,4.293000221252441
2001-06-29 00:00:00-04:00,4.291999816894531
2001-07-02 00:00:00-04:00,4.2769999504089355
2001-07-03 00:00:00-04:00,4.243000030517578
2001-07-05 00:00:00-04:00,4.208000183105469
2001-07-06 00:00:00-04:00,4.235000133514404
2001-07-09 00:00:00-04:00,4.2129998207092285
2001-07-10 00:00:00-04:00,4.235000133514404
2001-07-11 00:00:00-04:00,4.23199987411499
2001-07-12 00:00:00-04:00,4.241000175476074
2001-07-13 00:00:00-04:00,4.2820000648498535
2001-07-16 00:00:00-04:00,4.186999797821045
2001-07-17 00:00:00-04:00,4.224999904632568
2001-07-18 00:00:00-04:00,4.264999866485596
2001-07-19 00:00:00-04:00,4.2179999351501465
2001-07-20 00:00:00-04:00,4.218999862670898
2001-07-23 00:00:00-04:00,4.238999843597412
2001-07-24 00:00:00-04:00,4.239999771118164
2001-07-25 00:00:00-04:00,4.2129998207092285
2001-07-26 00:00:00-04:00,4.2220001220703125
2001-07-27 00:00:00-04:00,4.202000141143799
2001-07-30 00:00:00-04:00,4.190000057220459
2001-07-31 00:00:00-04:00,4.210000038146973
2001-08-01 00:00:00-04:00,4.2170000076293945
2001-08-02 00:00:00-04:00,4.21999979019165
2001-08-03 00:00:00-04:00,4.2129998207092285
2001-08-06 00:00:00-04:00,4.177999973297119
2001-08-07 00:00:00-04:00,4.1579999923706055
2001-08-08 00:00:00-04:00,4.138000011444092
2001-08-09 00:00:00-04:00,4.204999923706055
2001-08-10 00:00:00-04:00,4.135000228881836
2001-08-13 00:00:00-04:00,4.136000156402588
2001-08-14 00:00:00-04:00,4.190999984741211
2001-08-15 00:00:00-04:00,4.144000053405762
2001-08-16 00:00:00-04:00,4.190000057220459
2001-08-17 00:00:00-04:00,4.256999969482422
2001-08-20 00:00:00-04:00,4.144999980926514
2001-08-21 00:00:00-04:00,4.184999942779541
2001-08-22 00:00:00-04:00,4.202000141143799
2001-08-23 00:00:00-04:00,4.214000225067139
2001-08-24 00:00:00-04:00,4.182000160217285
2001-08-27 00:00:00-04:00,4.193999767303467
2001-08-28 00:00:00-04:00,4.179999828338623
2001-08-29 00:00:00-04:00,4.182000160217285
2001-08-30 00:00:00-04:00,4.156000137329102
2001-08-31 00:00:00-04:00,4.1620001792907715
2001-09-04 00:00:00-04:00,4.142000198364258
2001-09-05 00:00:00-04:00,4.14900016784668
2001-09-06 00:00:00-04:00,4.1479997634887695
2001-09-07 00:00:00-04:00,4.144000053405762
2001-09-10 00:00:00-04:00,4.156000137329102
