feature,importance
JPY_ma_200,0.11498941654990505
CHF_ma_200,0.05942993561113767
JPY_ma_20,0.041892022336363015
EUR_vol_63d,0.03636527396192317
gdp_growth,0.027710494090048932
JPY_downside_vol,0.026493244992777984
CAD_vol_63d,0.023527775474459948
JPY_carry_rank,0.02248851069027906
CAD_mom_12_1,0.02020011719539177
CAD_dxy_beta,0.01979361543469596
GBP_ma_50,0.018971096024539245
BRL_carry_x_mom,0.014095287567291202
JPY_mom_1m,0.013068756552300977
JPY_price_vs_ma200,0.012855912914085232
AUD_dxy_beta,0.012511129988574874
JPY_vol_63d,0.012357165525430864
CHF_ma_20,0.012082648683774386
EUR_carry_rank,0.012066439031688487
JPY_vol_21d,0.011798646411162194
CHF_downside_vol,0.010266303763559614
MXN_dxy_beta,0.009886203042962682
AUD_mom_1m_vol_adj,0.009605667989424417
EUR_ma_50,0.00878285112636263
JPY_rsi,0.008640991147943478
CAD_ma_50,0.008309464306091377
MXN_ma_50,0.007949970198967664
BRL_ma_20,0.00789612785607271
GBP_ma_20,0.007310026397336002
JPY_mom_3m,0.007273522530980427
AUD_carry_x_vol,0.007102439250946323
AUD_ma_20,0.00678102753585943
GBP_vol_ratio,0.006446866395252079
term_spread,0.006310301243692534
JPY_mom_6m,0.006027207139739093
MXN_ma_200,0.00597867629203806
CHF_carry_x_vol,0.0057737487556293945
CAD_carry_zscore,0.00568440651044574
CAD_ma_200,0.005578545526677629
JPY_mom_3m_vol_adj,0.005286333504029121
AUD_mom_3m,0.005279401241712782
AUD_rate_diff,0.005142311788692157
BRL_vol_63d,0.005063755012979425
EUR_ma_200,0.005017808218431262
JPY_mom_1m_vol_adj,0.004990064643046712
GBP_vol_126d,0.004730628227790449
GBP_downside_vol,0.004685584937382205
MXN_vol_126d,0.004629565780760627
equity_vol_21d,0.004574124881763294
JPY_mom_6m_vol_adj,0.00457099477987673
GBP_vol_of_vol,0.004538269315303186
BRL_downside_vol,0.004396316294154624
AUD_mom_12m,0.004379103639615662
EUR_vol_126d,0.004353954883860725
CAD_mom_6m_vol_adj,0.004049121356724093
EUR_ma_20,0.004045012298201622
BRL_vol_126d,0.003984202595192444
CAD_carry_rank,0.003891240591838871
AUD_mom_1m,0.003725543711470754
EUR_vol_ratio,0.00359851132864337
CHF_ma_50,0.003578642662063024
CAD_ma_20,0.0035599513015051065
EUR_vol_of_vol,0.003526084968593449
JPY_vol_ratio,0.003415076665472117
AUD_carry_x_mom,0.0033864999228196413
EUR_carry_x_vol,0.0033343792419665767
JPY_carry_x_mom,0.003308133519546197
CHF_vol_63d,0.0032471633191335815
AUD_ma_200,0.0032215369891555406
BRL_ma_200,0.003140056784683253
CHF_price_vs_ma200,0.003059793154065031
MXN_vol_ratio,0.0029506519885807063
MXN_ma_20,0.002863401617777349
JPY_mom_12m_vol_adj,0.0027164706697602593
CAD_carry_x_vol,0.0025743765641768447
BRL_mom_6m,0.0025715763446903283
AUD_vol_63d,0.002537194009802471
BRL_dxy_beta,0.0025205967339997693
JPY_vol_126d,0.002492385319999859
GBP_mom_6m_vol_adj,0.0024731026969769384
BRL_price_vs_ma200,0.0024273010342645827
AUD_vol_of_vol,0.0023966929502760516
CAD_carry_x_mom,0.0023930510074712742
CHF_mom_12_1,0.002348030292513342
CAD_vol_of_vol,0.0023296342419519053
EUR_vol_21d,0.002284786492270882
JPY_vol_of_vol,0.002262312444218105
EUR_rate_diff,0.002187164919002342
BRL_vol_21d,0.002161301997870691
BRL_mom_12_1,0.0021533775079704627
dxy_mom_zscore,0.0021443041960392995
CAD_mom_6m,0.0021344458297176084
EUR_carry_zscore,0.0021255107294446927
CAD_downside_vol,0.0020966941587655745
CHF_carry_rank,0.0020865823846005914
BRL_ma_50,0.0020771481305501193
GBP_mom_6m,0.002064846043104369
JPY_carry_x_vol,0.002060860166828962
GBP_ma_200,0.0020453114719230225
JPY_dxy_beta,0.002035563768407693
BRL_vol_of_vol,0.0020193479167092757
GBP_mom_12_1,0.0019979781158872088
CHF_carry_x_mom,0.0019549971734911967
JPY_mom_12m,0.0019441276182988433
AUD_rsi,0.0019325744906073293
AUD_ma_50,0.0019235686768479554
CHF_mom_1m_vol_adj,0.0019205559624865974
CHF_carry_zscore,0.001909723664919988
GBP_price_vs_ma200,0.0018676312925716846
CHF_mom_6m,0.0018668037675845118
EUR_mom_x_vix,0.001859070510178073
BRL_rsi,0.0018452866471545474
EUR_mom_3m,0.0018037676230372537
GBP_mom_x_vix,0.0017879494909357327
