feature,importance
CAD_downside_vol,0.21274528697100048
MXN_ma_20,0.05184535285410046
MXN_mom_6m_vol_adj,0.03248658050091628
MXN_dxy_beta,0.03059215194501958
MXN_carry_x_mom,0.02956333220983093
EUR_ma_200,0.025789818220834263
MXN_ma_200,0.02408000654190305
BRL_mom_6m,0.023990581412550272
CAD_vol_126d,0.02337156758610984
BRL_dxy_beta,0.021118578608778173
JPY_ma_200,0.01868025149783165
MXN_ma_50,0.017241861393399328
MXN_downside_vol,0.013370949959584169
MXN_mom_6m,0.012877381605440988
MXN_price_vs_ma200,0.01160248691798897
CAD_ma_200,0.011168867257292945
CAD_ma_20,0.010347198748566312
CAD_vol_63d,0.009832831351408248
CAD_carry_zscore,0.009498820074655294
GBP_ma_200,0.009385294487712042
BRL_vol_of_vol,0.009358716198504133
AUD_dxy_beta,0.008959072006025876
CHF_mom_3m_vol_adj,0.008503041935386256
CAD_ma_50,0.008242931855866796
MXN_mom_12m,0.007761468587094489
CHF_mom_3m,0.007327711241316097
BRL_ma_200,0.0071932112500303295
equity_ret_21d,0.006663099382177219
MXN_mom_3m,0.006018548900452344
JPY_ma_50,0.0058567320291148086
MXN_vol_ratio,0.005775260207103159
BRL_mom_x_vix,0.00560266053630237
EUR_ma_50,0.005584605880876365
AUD_mom_x_vix,0.0055014533656050114
EUR_ma_20,0.005447146994321008
AUD_vol_of_vol,0.005370994612724682
MXN_mom_3m_vol_adj,0.004846000822372748
AUD_carry_x_mom,0.004792702470243908
CAD_price_vs_ma200,0.004701313931613396
CAD_dxy_beta,0.004450064265109469
MXN_vol_63d,0.004076791931361524
MXN_rsi,0.00402161848094307
JPY_dxy_beta,0.003919412795019511
MXN_mom_12m_vol_adj,0.0038969669979287513
CHF_vol_63d,0.0036948849769878373
CHF_ma_200,0.003637719916957557
BRL_vol_21d,0.003480438501415675
BRL_vol_126d,0.0033904800463293787
equity_vol_21d,0.003284492037697333
GBP_vol_ratio,0.0032818632097008594
MXN_mom_1m,0.003277012067989663
MXN_vol_21d,0.0032447579971534597
AUD_carry_zscore,0.0032387620220508534
CHF_vol_21d,0.0031845746094628373
EUR_downside_vol,0.003138783505657697
BRL_ma_20,0.003066936466606829
CHF_price_vs_ma200,0.003065793372344759
BRL_vol_ratio,0.0030482005735574967
MXN_vol_of_vol,0.002993182656349459
AUD_ma_50,0.002990460699395239
MXN_mom_1m_vol_adj,0.0029794389698530894
AUD_carry_x_vol,0.002942542384600648
AUD_ma_200,0.0029362572699040256
EUR_dxy_beta,0.0028942100502453456
CAD_vol_of_vol,0.0028463617605221873
EUR_vol_ratio,0.0028293862489963944
GBP_vol_126d,0.0028069133752740526
MXN_vol_126d,0.0027453285583416017
BRL_mom_12m_vol_adj,0.002728710895745436
GBP_vol_21d,0.0026680550505271267
JPY_mom_3m,0.0026369255581122773
CHF_mom_6m_vol_adj,0.0026238455864609593
GBP_dxy_beta,0.0025244513723524597
BRL_vol_63d,0.002392349002179832
EUR_vol_21d,0.0023801325663915245
GBP_ma_50,0.0023476207352850172
EUR_vol_63d,0.002316433617494723
MXN_mom_12_1,0.002294816126133092
CAD_carry_rank,0.0022657061107605523
JPY_mom_3m_vol_adj,0.002228711299624271
GBP_mom_3m_vol_adj,0.0022232577936258375
GBP_downside_vol,0.0021737397054802225
BRL_mom_3m_vol_adj,0.002172398927542861
AUD_vol_21d,0.002126841016282353
CHF_carry_x_vol,0.0021248718830116173
BRL_mom_1m,0.002110659846350097
JPY_vol_ratio,0.0020723861403806527
JPY_ma_20,0.002011874503057131
vix,0.002008284272422595
AUD_mom_3m_vol_adj,0.0019308324005657665
BRL_carry_zscore,0.001873360739686577
BRL_mom_12m,0.0018661807727593806
BRL_mom_12_1,0.00186278862195867
CAD_mom_6m,0.0018229732137028678
JPY_mom_1m_vol_adj,0.0017966397812767274
BRL_ma_50,0.0017932627529714418
GBP_rsi,0.0017049445896416804
JPY_mom_12_1,0.0016920030022425858
dxy_mom_zscore,0.0016713950519652153
GBP_vol_63d,0.001663110434590696
JPY_vol_126d,0.0016353911636511848
BRL_carry_x_mom,0.0016120712599120577
GBP_mom_x_vix,0.0016100809055091126
vix_zscore,0.0016075772586320316
AUD_vol_ratio,0.0015943642789089277
CHF_mom_x_vix,0.0015529460092306511
CHF_rsi,0.0015295030775445172
GBP_ma_20,0.001529410054928304
CAD_mom_1m,0.0015104942885268981
BRL_downside_vol,0.0014817060496887845
AUD_mom_6m,0.0014785420735223625
JPY_mom_x_vix,0.0014774332714333994
AUD_vol_63d,0.0014534101918155227
CHF_downside_vol,0.0014291368056134788
CAD_carry_x_vol,0.0014242336716138808
AUD_mom_12_1,0.0014217171453138624
JPY_mom_6m,0.001413302891986257
CHF_dxy_beta,0.0013806740184343386
AUD_carry_rank,0.001364186675928844
EUR_vol_of_vol,0.0013623074855894316
AUD_mom_1m_vol_adj,0.0013518147401113895
CHF_ma_20,0.0013439195259476108
EUR_mom_3m_vol_adj,0.0013416192176077565
CHF_carry_zscore,0.0013318697281695714
EUR_mom_x_vix,0.0013316921628550322
GBP_carry_zscore,0.001331526010956019
MXN_mom_x_vix,0.0013309225221012893
GBP_mom_1m,0.001326769312066185
CAD_vol_21d,0.001321184539667903
CAD_carry_x_mom,0.0013208963455040214
BRL_rsi,0.0013138823285377508
BRL_mom_1m_vol_adj,0.0013062116849836228
JPY_mom_6m_vol_adj,0.001298276295256269
CHF_ma_50,0.0012892042219270416
CAD_mom_3m,0.0012773626060568117
AUD_price_vs_ma200,0.0012461977449322807
