feature,importance
vix,0.001381599252275901
BRL_downside_vol,0.0013758186663734584
EUR_carry_zscore,0.0013525479034092664
BRL_ma_20,0.001339703806058168
JPY_carry_x_mom,0.0013306752178321116
AUD_mom_6m_vol_adj,0.001316721489023155
JPY_mom_3m_vol_adj,0.0013136179375325626
BRL_mom_1m_vol_adj,0.0013115907538101793
BRL_mom_3m_vol_adj,0.0012901171377252124
GBP_mom_3m_vol_adj,0.0012835394508773515
CHF_carry_rank,0.0012770057980006264
term_spread,0.001260845835661796
EUR_mom_3m_vol_adj,0.0012604732281817903
EUR_vol_21d,0.0012453624358517085
MXN_mom_1m_vol_adj,0.001243677296458663
BRL_mom_12_1,0.0012369143205385744
GBP_rsi,0.0012226975625926012
GBP_dxy_beta,0.0012099077756423965
