feature,importance
CAD_ma_20,0.07819556348904184
CAD_downside_vol,0.058844539829864005
CAD_ma_50,0.04398060569592346
GBP_mom_6m,0.029266715940767768
BRL_mom_x_vix,0.028840413456195247
CAD_price_vs_ma200,0.026434551996511128
CAD_vol_126d,0.025915023235089717
BRL_downside_vol,0.025500153735018415
MXN_ma_50,0.0202088934301001
MXN_ma_20,0.019972440478143838
gdp_growth,0.014930427663904271
CHF_carry_x_vol,0.01426091846943391
EUR_ma_200,0.014108998118613545
JPY_ma_200,0.012603554765161009
BRL_ma_200,0.011478334988356074
EUR_ma_50,0.011069282244656508
BRL_vol_63d,0.01099663784808897
CAD_carry_x_vol,0.009993079110619786
MXN_dxy_beta,0.009563880494925127
AUD_rate_diff,0.008930568084256279
GBP_carry_x_vol,0.008551201081275283
CAD_rate_diff,0.00854839109378614
AUD_vol_of_vol,0.008228011393994362
BRL_carry_x_vol,0.008052057506789705
CAD_ma_200,0.007858331317671635
MXN_carry_x_vol,0.007714440620347041
GBP_ma_20,0.007282914684437282
CHF_ma_20,0.006884688358296353
CHF_ma_200,0.006682546495190146
JPY_downside_vol,0.006668244454416287
AUD_vol_ratio,0.006256331493417446
MXN_ma_200,0.0060359984710868205
AUD_carry_x_vol,0.006000615168476918
AUD_carry_x_mom,0.005994723982505996
EUR_dxy_beta,0.005882098977461895
AUD_mom_3m_vol_adj,0.005810982867241411
CAD_mom_6m_vol_adj,0.005618895777779571
CAD_carry_x_mom,0.005607017903289274
CHF_vol_126d,0.005453792907037223
JPY_ma_20,0.005425938689033223
GBP_price_vs_ma200,0.0053665308300651585
JPY_ma_50,0.005303800732420955
CAD_mom_6m,0.005288037870064577
BRL_dxy_beta,0.005236454685633204
BRL_ma_50,0.005234264341880706
MXN_mom_12m,0.005205935615843987
BRL_mom_12m,0.005114602726274042
BRL_vol_ratio,0.0050661192816812166
CHF_ma_50,0.004926060303892729
GBP_rsi,0.004743792058032021
EUR_carry_x_vol,0.0045911199175869884
credit_spread,0.004507972708026329
BRL_vol_of_vol,0.004500544721887714
AUD_price_vs_ma200,0.004485901132968636
GBP_downside_vol,0.004470649242467168
AUD_ma_50,0.004410222828734382
BRL_mom_3m_vol_adj,0.0043671324571627505
MXN_mom_6m_vol_adj,0.004278536240415529
CAD_carry_rank,0.00427375215461505
equity_ret_21d,0.004251867254502216
CAD_carry_zscore,0.004180710582508545
MXN_vol_ratio,0.00400395550469583
JPY_dxy_beta,0.00397898681475056
MXN_vol_21d,0.003927769174818764
AUD_rsi,0.003866279195540194
AUD_vol_21d,0.0038208560975554096
GBP_ma_200,0.003678302312194853
BRL_mom_3m,0.0036011461147950475
CHF_vol_63d,0.003565923834601194
JPY_mom_x_vix,0.003562155094063134
MXN_mom_6m,0.0035120745230691713
equity_drawdown,0.0034753296594996273
BRL_mom_12m_vol_adj,0.0033561008620661215
BRL_mom_1m_vol_adj,0.0032934685249728203
JPY_vol_126d,0.003212203466406238
AUD_mom_1m,0.0032006927625292552
BRL_carry_x_mom,0.002923262907535209
CAD_vol_63d,0.00291322701313066
GBP_ma_50,0.002888690985177453
GBP_mom_6m_vol_adj,0.0028870686750451934
EUR_mom_6m_vol_adj,0.002885525772903178
AUD_downside_vol,0.0028614983535018546
AUD_ma_20,0.0028197023198755617
CAD_vol_of_vol,0.0028170941372088892
GBP_vol_63d,0.0027990080071000206
EUR_ma_20,0.002779640098514461
CHF_mom_6m,0.0027748749888832176
AUD_carry_zscore,0.0027708990650197316
EUR_vol_of_vol,0.002766954060072406
BRL_ma_20,0.0027100155369187673
BRL_mom_1m,0.002708071350484129
CHF_dxy_beta,0.0026866242486722467
CHF_mom_6m_vol_adj,0.0026387460940312706
BRL_vol_126d,0.002621309311037555
EUR_mom_x_vix,0.002561586179597681
CHF_carry_rank,0.0025043716752633834
CAD_mom_1m,0.0024721801764941674
CAD_mom_12m,0.0024146527817765526
JPY_carry_rank,0.002358250952755866
CHF_mom_3m,0.0023399860036688244
BRL_mom_6m_vol_adj,0.0022837983674992347
CHF_downside_vol,0.002279351573786371
CAD_mom_1m_vol_adj,0.002251138470916001
JPY_carry_zscore,0.0022199001725358948
CAD_rsi,0.0022183734350476885
JPY_mom_12m_vol_adj,0.0022132780565400313
JPY_mom_3m_vol_adj,0.0021683275101281718
BRL_vol_21d,0.002148405051826871
CHF_mom_12_1,0.0021413894529161747
JPY_mom_3m,0.002138882391236204
AUD_mom_6m_vol_adj,0.002103570257750392
MXN_mom_12_1,0.0020914740669366366
EUR_vol_ratio,0.002084166686035895
AUD_mom_6m,0.002077108118558157
equity_vol_21d,0.002066279238568745
MXN_carry_x_mom,0.0020604615475864297
CAD_vol_ratio,0.0020528928125722328
JPY_vol_ratio,0.002018421711566937
CHF_carry_zscore,0.0020104318864799923
JPY_rate_diff,0.002001258219511274
EUR_vol_63d,0.00198255224444604
MXN_rsi,0.001977281399842032
JPY_vol_21d,0.00197380456793396
MXN_mom_12m_vol_adj,0.0019720096834137655
AUD_mom_1m_vol_adj,0.001953591525520514
AUD_vol_63d,0.00194017356202342
EUR_vol_126d,0.0019160316123137918
AUD_dxy_beta,0.001909809904267814
JPY_mom_6m,0.0018906367138668227
vix,0.0018620529138092337
MXN_vol_of_vol,0.0018355428284280559
MXN_mom_1m,0.0018351369233773685
AUD_carry_rank,0.001799239103886312
BRL_mom_6m,0.0017582744174971846
CHF_vol_ratio,0.0017318355933378384
BRL_mom_12_1,0.0017075339199079255
MXN_vol_126d,0.001700135305134316
JPY_ma_cross,0.0016886581268205606
